game_id,name,maxplayers,minage,yearpublished,average,minplayers,minplaytime,maxplaytime,language_dependence,pos,boardgameartist,boardgamecategory,boardgamedesigner,boardgamemechanic,averageweight,usersrated,player_spread,time_spread,discrete_years,discrete_weights
102681,21 Mutinies Arrr! Edition,5,10,2013,6.75911,2,45,45,No,3917,"Xavier Carrascosa,Chechu Nieto,Pedro Soto","Economic,Pirates",Perepau Llistosella,"Hand Management,Variable Phase Order,Worker Placement",2.4,190,3,0,2015,2.5
102690,Villagers & Villains,5,9,2011,6.8175,2,30,30,Extensive,3676,C. Aaron Kreader,"Card Game,City Building,Dice,Fantasy",C. Aaron Kreader,"Dice Rolling,Set Collection,Variable Player Powers",1.8,200,3,0,2010,2
102794,Caverna: The Cave Farmers,7,12,2013,8.18155,1,30,210,Moderate,10,Klemens Franz,"Animals,Economic,Fantasy,Farming",Uwe Rosenberg,"Tile Placement,Worker Placement",3.7886,16798,6,180,2015,4
102835,Lost Temple,8,10,2011,5.91734,2,40,40,Some,4004,Pierô,"Adventure,Exploration,Racing",Bruno Faidutti,"Card Drafting,Variable Phase Order",1.7333,762,6,0,2010,1.5
102897,Farmageddon,4,14,2012,6.18228,2,30,30,Some,3286,"Brett Bean,Erin Fusco,Phil Kilcrease,Adam P. McIver","Card Game,Farming,Humor",Grant Rodiek,"Hand Management,Take That",1.62,597,2,0,2010,1.5
103063,DIG: the Card Game,4,8,2011,5.55556,2,45,45,NA,NA,Sean McMullin,"Card Game,Fantasy",Jason Fordham,"Hand Management,Set Collection,Worker Placement",1.5,27,2,0,2010,1.5
103092,Helvetia,4,12,2011,7.05044,2,90,90,No,840,"Franz Vohwinkel,Imelda Vohwinkel",City Building,Matthias Cramer,"Action Point Allowance System,Area Control / Area Influence,Worker Placement",3.0438,1663,2,0,2010,3
103191,Pergamemnon,5,10,2011,5.53062,2,45,45,No,11054,Matthias Catrein,"Ancient,Fantasy,Fighting,Mythology",Bernd Eisenstein,"Card Drafting,Deck / Pool Building,Hand Management,Variable Player Powers",2.25,160,3,0,2010,2
103235,Singapore,4,12,2011,6.20866,3,90,90,No,3977,Alexandre Roche,Economic,Peer Sylvester,"Action Point Allowance System,Card Drafting,Grid Movement,Modular Board,Tile Placement",2.625,343,1,0,2010,2.5
103294,Neuroshima Tactics,4,10,2011,7.275,2,30,30,Some,NA,(Uncredited),"Fighting,Miniatures,Science Fiction","Marcin Chałubiec,Piotr Haraszczak,Michał Oracz,Rafał Szyma",Dice Rolling,3,20,2,0,2010,3
103343,A Game of Thrones: The Board Game (Second Edition),6,14,2011,7.74,3,120,240,Some,70,"Tomasz Jedruszek,Henning Ludvigsen","Bluffing,Fantasy,Negotiation,Novel-based,Political,Wargame",Christian T. Petersen,"Area Control / Area Influence,Area Movement,Auction/Bidding,Hand Management,Player Elimination,Simultaneous Action Selection,Variable Player Powers",3.6431,17718,3,120,2010,3.5
103660,VivaJava: The Coffee Game,8,13,2012,6.9819,3,90,90,Some,1371,"Christopher Kirkman,Darrell Louder,T. C. Petty, III","Bluffing,Economic,Negotiation","T. C. Petty, III","Commodity Speculation,Memory,Simultaneous Action Selection,Trading,Variable Phase Order,Variable Player Powers,Worker Placement",2.5067,843,5,0,2010,2.5
103670,Dust Warfare: Core Rulebook,4,14,2012,7.70858,2,120,120,Moderate,3435,"Davide Fabbri,Matthias Haddad,Mathieu Harlaut,Karl Kopinski,Mike Nash,Paolo Parente,Alessia Zambonin","Miniatures,Science Fiction,World War II","Andy Chambers,Mack Martin","Action Point Allowance System,Dice Rolling,Variable Player Powers",3.3889,134,2,0,2010,3.5
103686,Mundus Novus,6,14,2011,6.72473,2,45,60,No,1300,Vincent Dutrait,"Card Game,Economic,Nautical,Renaissance","Bruno Cathala,Serge Laget","Card Drafting,Hand Management,Set Collection,Trading",2.2105,1459,4,15,2010,2
103755,Exposaurus,4,8,2011,6.625,2,35,35,No,NA,Ron van Dalen,"Adventure,Collectible Components,Exploration,Prehistoric",Ron van Dalen,"Set Collection,Tile Placement",1.6667,24,2,0,2010,1.5
103806,Existenz: On the Ruins of Chaos,4,12,2011,5.91667,2,90,90,Extensive,9986,"Peter Coolen,Erik de Brouwer","Card Game,Fantasy",Patrick Ruedisueli,"Hand Management,Point to Point Movement",3,54,2,0,2010,3
103885,Star Wars: X-Wing Miniatures Game,2,14,2012,7.8786,2,30,45,Moderate,52,"Matt Allsopp,Sacha Angel Diener,Jon Bosco,Matt Bradbury,Blake Henriksen,Jason Juta,Lucasfilm Ltd.,Henning Ludvigsen,Jorge Maese,Dallas Mehlhoff,Scott Murphy,David A. Nash,Matthew Starbuck,Nicholas Stohlman,Angela Sung","Aviation / Flight,Bluffing,Collectible Components,Miniatures,Movies / TV / Radio theme,Science Fiction,Wargame","Steven Kimball,James Kniffen,Corey Konieczka,Jason Little,Brady Sadler,Adam Sadler","Action / Movement Programming,Dice Rolling,Player Elimination,Simultaneous Action Selection,Variable Player Powers",2.4697,16772,0,15,2010,2.5
103886,Star Wars: The Card Game,2,10,2012,7.36867,2,60,60,Extensive,348,"Christopher Burdett,Tony Foti,Lucasfilm Ltd.,Henning Ludvigsen","Card Game,Collectible Components,Movies / TV / Radio theme,Science Fiction",Eric M. Lang,"Hand Management,Variable Player Powers",2.9365,4252,0,0,2010,3
103937,If I'm Going Down...,2,15,2012,6.13299,1,30,30,Moderate,7607,"Gary Simpson,Aaron Wong","Horror,Zombies",A. J. Porfirio,"Campaign / Battle Card Driven,Co-operative Play",1.4286,97,1,0,2010,1.5
103975,Ortus,2,12,2013,6.63974,2,30,30,No,6229,"Marlies Barends,Joost Das","Abstract Strategy,Fighting",Joost Das,"Action Point Allowance System,Area Control / Area Influence,Grid Movement",3,78,0,0,2015,3
104006,Village,4,12,2011,7.56775,2,60,90,No,100,Dennis Lohausen,"Farming,Medieval","Inka Brand,Markus Brand","Set Collection,Worker Placement",3.0718,13707,2,30,2010,3
104020,Vanuatu,5,12,2011,7.29349,2,90,90,No,548,Cédrick Le Bihan,"Economic,Nautical",Alain Epron,"Auction/Bidding,Modular Board,Variable Phase Order,Worker Placement",3.326,2111,3,0,2010,3.5
104162,Descent: Journeys in the Dark (Second Edition),5,14,2012,7.79832,2,120,120,Extensive,65,"Alex Aparin,Devon Caddy-Lee,Sylvain Decaux,Tod Gelle,Charlène le Scanff,Henning Ludvigsen,Dallas Mehlhoff,Allison Theus,Sandara Tang Sin Yun","Adventure,Exploration,Fantasy,Fighting,Miniatures","Daniel Clark (I),Corey Konieczka,Adam Sadler,Kevin Wilson","Action Point Allowance System,Dice Rolling,Grid Movement,Hand Management,Modular Board,Partnerships,Variable Player Powers",3.1901,14520,3,0,2010,3
104347,Santiago de Cuba,4,10,2011,6.94581,2,40,75,No,691,"Michael Menzel,Hans-Georg Schneider",Economic,Michael Rieneck,"Commodity Speculation,Dice Rolling,Memory,Modular Board,Pick-up and Deliver,Point to Point Movement,Worker Placement",2.1783,3221,2,35,2010,2
104575,Steam Torpedo: First Contact,2,13,2011,6.3677,2,40,40,Moderate,4013,Ludovic Roudy,"Fantasy,Fighting,Nautical,World War I","Ludovic Roudy,Bruno Sautter","Modular Board,Variable Player Powers,Worker Placement",2.3889,285,0,0,2010,2.5
104655,Lemonade Stand,4,13,2012,6.09188,2,20,20,Some,4874,Val Chadwick Bagley,"Card Game,Economic,Educational,Industry / Manufacturing,Math",Trevor Cram,"Simulation,Simultaneous Action Selection",1.5333,284,2,0,2010,1.5
104710,Wiz-War (eighth edition),4,14,2012,7.12883,2,30,60,Extensive,529,"Philip Dickenson,Javier Guzman,Bill Hallier,Christophe Madura,Denis Medri,Dallas Mehlhoff,Bob Renzas,Gabe Rose,Brian Schomburg,WiL Springer,Peter Wocken,Ben Zweifel","Fantasy,Fighting","Tom Jolly,Kevin Wilson","Grid Movement,Hand Management,Modular Board,Player Elimination",2.2982,3726,2,30,2010,2.5
105134,Risk Legacy,5,13,2011,7.57542,3,60,60,Moderate,174,NA,"Dice,Science Fiction,Wargame","Rob Daviau,Chris Dupuis","Area Movement,Card Drafting,Dice Rolling,Player Elimination,Variable Player Powers",2.6048,5485,2,0,2010,2.5
105187,MIL (1049),5,12,2011,6.7527,2,60,120,No,2034,Pedro Soto,Medieval,Firmino Martínez,"Area Control / Area Influence,Auction/Bidding,Worker Placement",3.8667,603,3,60,2010,4
105551,Archipelago,5,14,2012,7.42651,1,30,240,Moderate,247,"Vincent Boulanger,Ismaël Pommaz,Chris Quilliams","Civilization,Economic,Exploration,Nautical,Negotiation,Renaissance",Christophe Boelinger,"Area Control / Area Influence,Auction/Bidding,Commodity Speculation,Modular Board,Tile Placement,Trading,Worker Placement",3.712,5106,4,210,2010,3.5
106523,Tomorrow's War (second edition),4,0,2011,6.64091,2,90,180,Extensive,7995,"Fabien Esnard-Lascombe,Des Hanley,Peter Johnston,Jesse McGibney","Book,Miniatures,Science Fiction,Wargame","Shawn Carpenter,Robby Carpenter","Dice Rolling,Variable Phase Order",3.7143,44,2,90,2010,3.5
106662,Power Grid: The First Sparks,6,12,2011,6.8882,2,60,60,Some,757,"Fréderic Bertrand,Lars-Arne ""Maura"" Kalusky,Maren Rache","Animals,Economic,Prehistoric",Friedemann Friese,"Area Movement,Card Drafting,Modular Board,Route/Network Building",2.6892,2978,4,0,2010,2.5
106969,BASKETmind,2,11,2012,7.65909,2,45,45,No,NA,"Miguel Marqués,Néstor Romeral Andrés","Bluffing,Sports",Miguel Marqués,"Dice Rolling,Pattern Recognition,Simulation",2.25,22,0,0,2010,2
106978,World at War: America Conquered,2,12,2013,7.95455,2,240,240,Moderate,5320,NA,Wargame,Mark H. Walker,"Chit-Pull System,Dice Rolling,Hex-and-Counter",2.6,55,0,0,2015,2.5
106999,Coney Island,4,10,2011,6.53016,2,60,60,No,2257,Dennis Lohausen,Economic,Michael Schacht,"Area Enclosure,Tile Placement",2.4821,679,2,0,2010,2.5
107148,Wings of Glory: WW2 Starter Set,4,8,2012,7.45186,2,45,45,NA,2898,"Vincenzo Auletta,Dario Calì,Fabio Maiorana","Aviation / Flight,Card Game,Miniatures,Wargame,World War II","Andrea Angiolino,Pier Giorgio Paglia","Simulation,Simultaneous Action Selection",2.6842,215,2,0,2010,2.5
107173,Stalag 17,5,10,2011,5.9113,2,30,30,No,8236,Sergi Marcet,"Card Game,World War II",Óscar Arévalo,"Hand Management,Set Collection",1.4,192,3,0,2010,1.5
107372,Les Rois Francs,2,0,2011,6.93947,2,60,60,No,6401,Pascal da Silva,"Medieval,Wargame",Florent Coupeau,Hex-and-Counter,1.4375,57,0,0,2010,1.5
107529,Kingdom Builder,4,8,2011,7.0317,2,45,45,Some,403,Oliver Schlemmer,"Medieval,Territory Building",Donald X. Vaccarino,"Area Control / Area Influence,Area Enclosure,Modular Board,Route/Network Building",2.0747,13164,2,0,2010,2
107704,Fief,6,12,2011,7.41908,3,120,120,No,2303,"Elise Catros,Patrick Dallanegra,Yann Rodolphe","Medieval,Negotiation,Political",Philippe Mouchebeuf,"Area Control / Area Influence,Area Movement,Dice Rolling,Partnerships,Secret Unit Deployment,Simulation,Voting",3.6,283,3,0,2010,3.5
107861,Warriors & Traders,6,12,2011,6.30291,2,120,120,Some,4233,"Maria Marin,George Necula,Andrei Novac","Economic,Medieval,Negotiation,Territory Building",Andrei Novac,"Action Point Allowance System,Area Control / Area Influence,Area Movement,Partnerships,Trading",2.9737,292,4,0,2010,3
108044,Nefarious,6,8,2011,6.45588,2,30,45,Some,1671,"Nick Acosta,Marty Elmer,Glenn Gustafson,Shaun Lindow,Tatiana Maifat","Card Game,Humor,Science Fiction",Donald X. Vaccarino,"Hand Management,Simultaneous Action Selection",1.7323,1662,4,15,2010,1.5
108344,Might & Magic Heroes,4,12,2012,6.70651,2,180,180,Moderate,2650,NA,"City Building,Fantasy,Fighting,Video Game Theme,Wargame",Marcin Tomczyk,"Area Control / Area Influence,Dice Rolling,Hand Management,Modular Board,Variable Phase Order,Variable Player Powers",3.2778,433,2,0,2010,3.5
108377,Space Station,6,12,2011,6.74178,2,60,60,Moderate,3657,"Daniel Fryxelius,Jonathan Fryxelius,Tanja Hofvander","Card Game,Science Fiction",Jacob Fryxelius,"Hand Management,Pattern Building,Worker Placement",2.2,219,4,0,2010,2
108554,Super Showdown,2,12,2012,5.69228,2,10,10,Moderate,10254,NA,"Bluffing,Card Game,Comic Book / Strip",Trevor Cram,Hand Management,1.9167,100,0,0,2010,2
108665,Zpocalypse,4,13,2013,6.2471,1,100,100,Extensive,3413,"Ricky Casdorph,Ryan Lesser","Exploration,Fighting,Horror,Zombies",Jeff Gracia,"Card Drafting,Co-operative Play,Dice Rolling,Grid Movement,Modular Board,Role Playing,Tile Placement,Variable Player Powers",3.3889,549,3,0,2015,3.5
108745,Seasons,4,14,2012,7.46803,2,60,60,Extensive,134,"Xavier Gueniffey Durin,Stéphane Gantiez","Card Game,Dice,Fantasy",Régis Bonnessée,"Card Drafting,Dice Rolling,Hand Management,Take That",2.7613,13930,2,0,2010,3
108784,Ascension: Storm of Souls,4,13,2011,7.37051,1,30,30,Moderate,451,Eric Sabee,"Card Game,Fantasy","Robert Dougherty,John Fiorillo,Justin Gary,Brian M. Kibler","Card Drafting,Deck / Pool Building,Hand Management",2.3525,2789,3,0,2010,2.5
108832,Chocoly,4,8,2011,6.21027,2,30,30,No,7660,"Bernhard Kümmelmann,Steffen Mühlhäuser",Abstract Strategy,Steffen Mühlhäuser,"Modular Board,Tile Placement",1.4,73,2,0,2010,1.5
108906,Thunder Alley,7,10,2014,7.43789,2,90,90,Moderate,478,"Rodger B. MacGowan,Kurt Miller","Racing,Sports","Jeff Horger,Carla Horger",Hand Management,2.3631,2198,5,0,2015,2.5
109125,Wallenstein (second edition),5,12,2012,7.69587,2,90,120,No,679,Oliver Schlemmer,"Economic,Renaissance,Territory Building",Dirk Henn,"Action / Movement Programming,Action Point Allowance System,Area Control / Area Influence,Area Movement,Simultaneous Action Selection,Variable Phase Order",3.2143,968,3,30,2010,3
109215,Gunship: First Strike!,4,13,2013,6.04232,2,30,30,Some,6394,Luca Oleastri,"Card Game,Dice,Science Fiction",Steve A. Wood,"Action Point Allowance System,Area Movement,Dice Rolling,Hand Management,Modular Board,Press Your Luck",2.4167,211,2,0,2015,2.5
109291,Sails of Glory,4,13,2013,7.53299,2,45,45,No,1158,"Dario Calì,Fabio Maiorana,Francesco Mattioli,Donald McLeod","American Revolutionary War,Miniatures,Napoleonic,Nautical,Wargame","Andrea Angiolino,Andrea Mainini","Action / Movement Programming,Player Elimination,Simulation,Simultaneous Action Selection",2.9,684,2,0,2015,3
109456,Nova Cry,6,12,2016,5.88796,2,30,90,NA,8522,Bryce Cook,"Card Game,Science Fiction",Steven Lykowski,"Auction/Bidding,Dice Rolling,Hand Management,Variable Player Powers",1.5,108,4,60,2015,1.5
109548,Hemloch,2,0,2011,6.96474,2,30,30,Moderate,2604,Justin Hernandez,"Card Game,Fantasy",John Clowdus,"Area Control / Area Influence,Hand Management",2,311,0,0,2010,2
109643,World Conquerors,4,10,2012,5.93257,1,60,60,Moderate,7954,"jim pinto,Alan Pollack","Civilization,Wargame",Jeff Siadek,"Area Control / Area Influence,Dice Rolling,Hand Management",2,127,3,0,2010,2
109764,Quarantine,4,13,2013,6.19361,2,60,60,No,2890,Michael Christopher,Medical,Mark Klassen,"Action Point Allowance System,Tile Placement",2.1404,780,2,0,2015,2
109779,Garden Dice,4,13,2012,6.75056,2,60,60,No,1532,Josh Cappel,"Dice,Farming",Doug Bass,"Dice Rolling,Set Collection,Tile Placement",2.1077,1008,2,0,2010,2
109932,Miskatonic School for Girls,4,12,2012,5.50451,2,60,60,Moderate,12341,Betsy Peterschmidt,"Card Game,Horror,Humor",Luke Peterschmidt,"Card Drafting,Deck / Pool Building,Hand Management",1.9184,652,2,0,2010,2
110102,Siberia,4,10,2011,6.90022,2,60,60,No,2842,Klemens Franz,"Economic,Industry / Manufacturing",Reiner Stockhausen,"Area Movement,Chit-Pull System,Simultaneous Action Selection,Variable Phase Order",2.3462,276,2,0,2010,2.5
110277,Among the Stars,4,12,2012,7.23175,2,30,30,Moderate,353,"Antonis Papantoniou,Odysseas Stamoglou","Card Game,City Building,Science Fiction",Vangelis Bagiartakis,"Card Drafting,Simultaneous Action Selection,Tile Placement,Variable Player Powers",2.2377,5134,2,0,2010,2
110286,Zong Shi,5,13,2012,6.58476,3,60,90,Moderate,3156,"Pixel Productions Inc.,Zhao Run Quan,Cyril Van Der Haegen,Lawrence Whalen, Jr.",Medieval,Kevin G. Nunn,"Set Collection,Worker Placement",2.5517,298,2,30,2010,2.5
110327,Lords of Waterdeep,5,12,2012,7.79639,2,60,120,Moderate,47,"Eric Belisle,Steven Belledin,Zoltan Boros,Noah Bradley,Eric Deschamps,Wayne England,Tony Foti,Todd Harris,Ralph Horsley,Tyler Jacobson,Ron Lemen,Howard Lyon,Warren Mahy,Patrick McEvoy,Jim Nelson,William O'Connor,Adam Paquette,Lucio Parrillo,Dave Rapoza,Richard Sardinha,Mike Schley,Andrew Silver,Anne Stokes,Gábor Szikszai,Matias Tapia,Kevin Walker,Tyler Walpole,Eva Widermann,Eric Williams (I),Matt Wilson,Sam Wood,Ben Wootten,James Zhang","City Building,Fantasy","Peter Lee,Rodney Thompson","Set Collection,Take That,Worker Placement",2.504,28912,3,60,2010,2.5
110524,"Goblins, Inc.",4,13,2012,6.52864,2,60,60,No,1997,David Cochard,"Dice,Fantasy,Industry / Manufacturing",Filip Neduk,"Dice Rolling,Partnerships,Tile Placement",2.3385,880,2,0,2010,2.5
110868,Locke & Key: The Game,6,15,2012,6.36909,3,30,30,Some,3563,Gabriel Rodriguez,"Card Game,Horror,Novel-based",Matt Hyra,Hand Management,1.75,361,3,0,2010,2
110962,Shadow Days,4,13,2012,3.85135,2,30,30,NA,12908,Christian Quinot,"Card Game,Fantasy",Joseph Murray,Hand Management,1.5,37,2,0,2010,1.5
111069,Karnag,5,14,2012,6.72596,2,120,120,No,4172,Yuio,Fantasy,Pascal Cadot,"Action / Movement Programming,Area Enclosure,Worker Placement",3.4118,162,3,0,2010,3.5
111097,Villains and Vigilantes Card Game,4,12,2011,6.87879,2,60,60,Extensive,8680,NA,"Card Game,Comic Book / Strip",Ben Swainbank,"Action Point Allowance System,Hand Management,Variable Player Powers",3,33,2,0,2010,3
111105,Agents of SMERSH,4,13,2012,7.08962,1,90,90,Extensive,959,"George Patsouras,Julia Semionova","Adventure,Spies/Secret Agents",Jason Maxwell,"Area Movement,Co-operative Play,Dice Rolling,Point to Point Movement,Role Playing,Storytelling,Variable Player Powers",2.5176,1289,3,0,2010,2.5
111142,Zombie Town,6,13,2011,6.14595,3,20,20,Some,7890,NA,"Card Game,Zombies",Toto Tsai,Card Drafting,1,74,3,0,2010,1
111387,Star Trek HeroClix: Tactics,2,14,2012,6.3026,2,60,60,Moderate,7352,NA,"Collectible Components,Fighting,Miniatures,Movies / TV / Radio theme,Science Fiction",Seth Johnson,"Action Point Allowance System,Dice Rolling,Variable Player Powers",2.375,96,0,0,2010,2.5
111417,The Great Heartland Hauling Co.,4,10,2013,7.01061,2,30,30,No,909,"Brian Buckley,Christopher Kirkman",Transportation,Jason Kotarski,"Hand Management,Modular Board,Pick-up and Deliver",1.8763,1638,2,0,2015,2
111502,Star Trek Deck Building Game: The Next Generation – The Next Phase,4,13,2012,6.84058,2,90,90,Extensive,2290,Jak L. Hueng,"Adventure,Exploration,Fighting,Movies / TV / Radio theme,Negotiation,Science Fiction,Space Exploration",Alex Bykov,"Card Drafting,Co-operative Play,Deck / Pool Building,Partnerships,Role Playing",2.4545,462,2,0,2010,2.5
111732,Kings of Air and Steam,7,13,2013,6.96492,2,90,90,Some,1156,Josh Cappel,"Aviation / Flight,Trains,Transportation",Scott Almes,"Action / Movement Programming,Pick-up and Deliver,Route/Network Building,Simultaneous Action Selection,Variable Player Powers",2.8298,1135,5,0,2015,3
111799,Cuba Libre,4,0,2013,7.80819,1,180,180,Extensive,459,"Xavier Carrascosa,Rodger B. MacGowan,Chechu Nieto","Economic,Modern Warfare,Political,Wargame","Jeff Grossman,Volko Ruhnke","Area Control / Area Influence,Area Movement,Campaign / Battle Card Driven,Dice Rolling,Variable Player Powers",3.442,1347,3,0,2015,3.5
111830,DiceAFARI,4,8,2012,5.63529,2,15,15,NA,10430,"Brian Elligson,Darrell Louder,Tempest Production Studios LLC","Animals,Dice",Chris James (I),"Area Control / Area Influence,Dice Rolling,Modular Board,Pattern Building,Set Collection",1.25,68,2,0,2010,1
111858,Warage: Starter Set,8,10,2012,7.02381,2,20,20,Extensive,NA,"Diana Cammarano,Daniele Solfrini","Abstract Strategy,Card Game,Fantasy,Fighting","Luca Grasso,Pietro Puglisi","Card Drafting,Co-operative Play,Dice Rolling,Hand Management,Simulation",2.6667,21,6,0,2010,2.5
111866,Rise!,2,8,2012,6.1858,2,20,20,No,5880,Michael Coe,"Abstract Strategy,City Building,Territory Building",Michael Coe,"Area Control / Area Influence,Area Enclosure,Area Movement,Modular Board,Tile Placement",1.8333,176,0,0,2010,2
112092,Shadowrift,6,14,2012,7.16318,1,45,120,Extensive,1416,"Enggar Adirasa,Kirsten Brown,Colin Epstein,Ross Grams,Tomasz Jedruszek,Nicholas Kay,Tom Kelly,Andy Kluthe,Philip X. Liu,José Muñoz,Terry Pavlet,Elin Petterson,Levente Rückert,Sabine van Apeldoorn,Thomas Williams","Card Game,Fantasy",Jeremy Anderson,"Co-operative Play,Deck / Pool Building,Hand Management",2.6897,719,5,75,2010,2.5
112138,Krosmaster: Arena,4,14,2012,6.9848,2,60,60,Moderate,771,"Édouard Guiton,Alexandre Papet","Collectible Components,Fantasy,Fighting,Miniatures","Murat Célébi,Nicolas Degouy","Action Point Allowance System,Card Drafting,Dice Rolling,Grid Movement,Variable Player Powers",2.6667,2654,2,0,2010,2.5
112233,FrankenDie,6,6,2012,6.04694,3,15,15,No,9510,Darren Calvert,"Action / Dexterity,Dice,Horror,Humor,Party Game",Al Leduc,"Dice Rolling,Pattern Recognition",1.3333,49,3,0,2010,1.5
112381,Abaddon,4,14,2012,6.76799,2,45,45,Moderate,4020,"Wan Chiu,Nate Furman,Zac Pensol,Chris Quilliams,David Wilson","Miniatures,Science Fiction,Wargame",Richard Borg,"Dice Rolling,Hand Management",2.2,159,2,0,2010,2
112445,Disaster Looms!,4,10,2012,5.94035,2,90,90,Extensive,7769,"Sylvia Armitstead,Jules Ius","Economic,Negotiation,Science Fiction,Space Exploration,Territory Building",Wombat Sanders,"Area Control / Area Influence,Area Movement,Auction/Bidding,Pick-up and Deliver,Tile Placement",3.1333,171,2,0,2010,3
112462,Schlock Mercenary: Capital Offensive,4,13,2012,6.28328,2,30,30,Moderate,8176,"Erik Ramirez,Howard Tayler","Comic Book / Strip,Dice,Fighting,Science Fiction",Kevin G. Nunn,"Dice Rolling,Hex-and-Counter",2.8333,61,2,0,2010,3
